go_id	name
GO:0019748	secondary metabolic process
GO:0019752	carboxylic acid metabolic process
GO:0019808	polyamine binding
GO:0019825	oxygen binding
GO:0019829	ATPase-coupled monoatomic cation transmembrane transporter activity
GO:0019842	vitamin binding
GO:0019843	rRNA binding
GO:0019852	L-ascorbic acid metabolic process
GO:0019853	L-ascorbic acid biosynthetic process
GO:0019856	pyrimidine nucleobase biosynthetic process
GO:0019867	outer membrane
GO:0019877	GO:0019877
GO:0019887	protein kinase regulator activity
GO:0019898	extrinsic component of membrane
GO:0019954	asexual reproduction
GO:0020037	heme binding
GO:0022402	cell cycle process
GO:0022413	reproductive process in single-celled organism
GO:0022604	regulation of cell morphogenesis
GO:0022625	cytosolic large ribosomal subunit
GO:0022627	cytosolic small ribosomal subunit
GO:0022829	wide pore channel activity
GO:0022836	gated channel activity
GO:0022857	transmembrane transporter activity
GO:0022900	electron transport chain
GO:0022904	respiratory electron transport chain
GO:0023052	signaling
GO:0030001	metal ion transport
GO:0030007	intracellular potassium ion homeostasis
GO:0030060	L-malate dehydrogenase (NAD+) activity
GO:0030075	bacterial thylakoid
GO:0030076	light-harvesting complex
GO:0030077	plasma membrane light-harvesting complex
GO:0030089	phycobilisome
GO:0030091	protein repair
GO:0030096	plasma membrane-derived thylakoid photosystem II
GO:0030145	manganese ion binding
GO:0030148	sphingolipid biosynthetic process
GO:0030151	molybdenum ion binding
GO:0030158	protein xylosyltransferase activity
GO:0030163	protein catabolic process
GO:0030170	pyridoxal phosphate binding
GO:0030203	glycosaminoglycan metabolic process
GO:0030234	enzyme regulator activity
GO:0030245	cellulose catabolic process
GO:0030246	carbohydrate binding
GO:0030247	polysaccharide binding
GO:0030253	protein secretion by the type I secretion system
GO:0030256	type I protein secretion system complex
GO:0030261	chromosome condensation
GO:0030267	glyoxylate reductase (NADPH) activity
GO:0030272	5-formyltetrahydrofolate cyclo-ligase activity
GO:0030288	outer membrane-bounded periplasmic space
GO:0030295	protein kinase activator activity
GO:0030312	external encapsulating structure
GO:0030313	cell envelope
GO:0030366	molybdopterin synthase activity
GO:0030388	fructose 1,6-bisphosphate metabolic process
GO:0030416	methylamine metabolic process
GO:0030428	cell septum
GO:0030435	sporulation resulting in formation of a cellular spore
GO:0030488	tRNA methylation
GO:0030490	maturation of SSU-rRNA
GO:0030494	bacteriochlorophyll biosynthetic process
GO:0030497	fatty acid elongation
GO:0030527	structural constituent of chromatin
GO:0030604	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity
GO:0030632	D-alanine biosynthetic process
GO:0030638	polyketide metabolic process
GO:0030643	intracellular phosphate ion homeostasis
GO:0030649	aminoglycoside antibiotic catabolic process
GO:0030655	beta-lactam antibiotic catabolic process
GO:0030674	protein-macromolecule adaptor activity
GO:0030677	ribonuclease P complex
GO:0030695	GTPase regulator activity
GO:0030788	precorrin-2 C20-methyltransferase activity
GO:0030789	precorrin-3B C17-methyltransferase activity
GO:0030894	replisome
GO:0030955	potassium ion binding
GO:0030956	glutamyl-tRNA(Gln) amidotransferase complex
GO:0030964	NADH dehydrogenase complex
GO:0030973	molybdate ion binding
GO:0030976	thiamine pyrophosphate binding
GO:0030979	alpha-glucan biosynthetic process
GO:0030980	alpha-glucan catabolic process
GO:0030983	mismatched DNA binding
GO:0031071	cysteine desulfurase activity
GO:0031072	heat shock protein binding
GO:0031119	tRNA pseudouridine synthesis
GO:0031125	rRNA 3'-end processing
GO:0031167	rRNA methylation
GO:0031176	endo-1,4-beta-xylanase activity
GO:0031177	phosphopantetheine binding
GO:0031317	tripartite ATP-independent periplasmic transporter complex
GO:0031388	GO:0031388
GO:0031404	chloride ion binding
GO:0031410	cytoplasmic vesicle
GO:0031419	cobalamin binding
GO:0031460	glycine betaine transport
GO:0031469	bacterial microcompartment
GO:0031470	carboxysome
GO:0031522	cell envelope Sec protein transport complex
GO:0031564	transcription antitermination
GO:0031676	plasma membrane-derived thylakoid membrane
GO:0031956	medium-chain fatty acid-CoA ligase activity
GO:0031977	thylakoid lumen
GO:0031979	plasma membrane-derived thylakoid lumen
GO:0032153	cell division site
GO:0032196	transposition
GO:0032259	methylation
GO:0032299	ribonuclease H2 complex
GO:0032300	mismatch repair complex
GO:0032357	oxidized purine DNA binding
GO:0032451	demethylase activity
GO:0032542	sulfiredoxin activity
GO:0032549	ribonucleoside binding
GO:0032559	adenyl ribonucleotide binding
GO:0032774	RNA biosynthetic process
GO:0032784	regulation of DNA-templated transcription elongation
GO:0032787	monocarboxylic acid metabolic process
GO:0032790	ribosome disassembly
GO:0032940	secretion by cell
GO:0032955	regulation of division septum assembly
GO:0032977	membrane insertase activity
GO:0032991	protein-containing complex
GO:0032993	protein-DNA complex
GO:0033013	tetrapyrrole metabolic process
GO:0033068	macrolide biosynthetic process
GO:0033072	vancomycin biosynthetic process
GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain
GO:0033202	DNA helicase complex
GO:0033214	siderophore-iron import into cell
GO:0033281	TAT protein transport complex
GO:0033320	UDP-D-xylose biosynthetic process
GO:0033353	L-methionine cycle
GO:0033362	GO:0033362
GO:0033388	GO:0033388
GO:0033389	GO:0033389
GO:0033468	CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process
GO:0033499	beta-D-galactose catabolic process via UDP-galactose, Leloir pathway
GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:0033554	cellular response to stress
GO:0033573	high-affinity iron permease complex
GO:0033592	RNA strand annealing activity
GO:0033739	preQ1 synthase activity
GO:0033743	peptide-methionine (R)-S-oxide reductase activity
GO:0033744	L-methionine (S)-S-oxide reductase activity
GO:0033765	steroid dehydrogenase activity, acting on the CH-CH group of donors
GO:0033818	beta-ketoacyl-acyl-carrier-protein synthase III activity
GO:0033819	lipoyl(octanoyl) transferase activity
GO:0033856	pyridoxine 5'-phosphate synthase activity
GO:0033862	UMP kinase activity
GO:0033926	endo-alpha-N-acetylgalactosaminidase activity
GO:0033942	4-alpha-D-(1->4)-alpha-D-glucanotrehalose trehalohydrolase activity
GO:0033969	gamma-glutamyl-gamma-aminobutyrate hydrolase activity
GO:0034023	5-(carboxyamino)imidazole ribonucleotide mutase activity
GO:0034038	deoxyhypusine synthase activity
GO:0034039	8-oxo-7,8-dihydroguanine DNA N-glycosylase activity
GO:0034040	ATPase-coupled lipid transmembrane transporter activity
GO:0034069	aminoglycoside N-acetyltransferase activity
GO:0034081	polyketide synthase complex
GO:0034213	quinolinate catabolic process
GO:0034220	monoatomic ion transmembrane transport
GO:0034335	DNA negative supercoiling activity
GO:0034355	NAD+ biosynthetic process via the salvage pathway
GO:0034386	4-aminobutyrate:2-oxoglutarate transaminase activity
GO:0034599	cellular response to oxidative stress
GO:0034605	cellular response to heat
GO:0034628	'de novo' NAD+ biosynthetic process from L-aspartate
GO:0034702	monoatomic ion channel complex
GO:0035243	protein-arginine omega-N symmetric methyltransferase activity
GO:0035269	protein O-linked glycosylation via mannose
GO:0035312	5'-3' DNA exonuclease activity
GO:0035434	copper ion transmembrane transport
GO:0035435	phosphate ion transmembrane transport
GO:0035485	adenine/guanine mispair binding
GO:0035529	NADH pyrophosphatase activity
GO:0035550	urease complex
GO:0035556	intracellular signal transduction
GO:0035592	establishment of protein localization to extracellular region
GO:0035597	tRNA-2-methylthio-N(6)-dimethylallyladenosine(37) synthase activity
GO:0035599	aspartic acid methylthiotransferase activity
GO:0035600	tRNA methylthiolation
GO:0035639	purine ribonucleoside triphosphate binding
GO:0035673	oligopeptide transmembrane transporter activity
GO:0035870	dITP diphosphatase activity
GO:0035999	tetrahydrofolate interconversion
GO:0036068	light-independent chlorophyll biosynthetic process
GO:0036220	ITP diphosphatase activity
GO:0036222	XTP diphosphatase activity
GO:0036374	glutathione gamma-glutamate hydrolase
GO:0036376	sodium ion export across plasma membrane
GO:0036430	CMP kinase activity
GO:0036431	dCMP kinase activity
GO:0036440	citrate synthase activity
GO:0038023	signaling receptor activity
GO:0040029	epigenetic regulation of gene expression
GO:0042026	protein refolding
GO:0042121	alginic acid biosynthetic process
GO:0042128	nitrate assimilation
GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity
GO:0042158	lipoprotein biosynthetic process
GO:0042167	heme catabolic process
GO:0042171	lysophosphatidic acid acyltransferase activity
GO:0042173	regulation of sporulation resulting in formation of a cellular spore
GO:0042221	response to chemical
GO:0042245	RNA repair
GO:0042254	ribosome biogenesis
GO:0042256	cytosolic ribosome assembly
GO:0042274	ribosomal small subunit biogenesis
GO:0042277	peptide binding
GO:0042286	glutamate-1-semialdehyde 2,1-aminomutase activity
GO:0042301	phosphate ion binding
GO:0042330	taxis
GO:0042351	'de novo' GDP-L-fucose biosynthetic process
GO:0042365	water-soluble vitamin catabolic process
GO:0042371	vitamin K biosynthetic process
GO:0042372	phylloquinone biosynthetic process
GO:0042398	modified amino acid biosynthetic process
GO:0042450	GO:0042450
GO:0042549	photosystem II stabilization
GO:0042586	peptide deformylase activity
GO:0042597	periplasmic space
GO:0042601	endospore-forming forespore
GO:0042602	riboflavin reductase (NADPH) activity
GO:0042619	poly-hydroxybutyrate biosynthetic process
GO:0042626	ATPase-coupled transmembrane transporter activity
GO:0042651	thylakoid membrane
GO:0042709	succinate-CoA ligase complex
GO:0042716	plasma membrane-derived chromatophore
GO:0042717	plasma membrane-derived chromatophore membrane
GO:0042732	D-xylose metabolic process
GO:0042744	hydrogen peroxide catabolic process
GO:0042752	regulation of circadian rhythm
GO:0042773	ATP synthesis coupled electron transport
GO:0042781	3'-tRNA processing endoribonuclease activity
GO:0042802	identical protein binding
GO:0042803	protein homodimerization activity
GO:0042823	pyridoxal 5'-phosphate biosynthetic process
GO:0042834	peptidoglycan binding
GO:0042853	L-alanine catabolic process
GO:0042910	xenobiotic transmembrane transporter activity
GO:0042918	alkanesulfonate transmembrane transport
GO:0042941	D-alanine transmembrane transport
GO:0042956	maltodextrin transmembrane transport
GO:0043021	ribonucleoprotein complex binding
GO:0043022	ribosome binding
GO:0043023	ribosomal large subunit binding
GO:0043024	ribosomal small subunit binding
GO:0043038	amino acid activation
GO:0043041	amino acid activation for nonribosomal peptide biosynthetic process
GO:0043043	peptide biosynthetic process
GO:0043062	extracellular structure organization
GO:0043093	FtsZ-dependent cytokinesis
GO:0043103	hypoxanthine salvage
GO:0043130	ubiquitin binding
GO:0043137	DNA replication, removal of RNA primer
GO:0043138	3'-5' DNA helicase activity
GO:0043139	5'-3' DNA helicase activity
GO:0043158	heterocyst development
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0043164	Gram-negative-bacterium-type cell wall biogenesis
GO:0043167	ion binding
GO:0043168	anion binding
GO:0043169	cation binding
GO:0043171	peptide catabolic process
GO:0043177	organic acid binding
GO:0043190	ATP-binding cassette (ABC) transporter complex
GO:0043215	daunorubicin transport
GO:0043232	intracellular membraneless organelle
GO:0043335	protein unfolding
GO:0043412	macromolecule modification
GO:0043419	urea catabolic process
GO:0043448	alkane catabolic process
GO:0043527	tRNA methyltransferase complex
GO:0043531	ADP binding
GO:0043546	molybdopterin cofactor binding
GO:0043565	sequence-specific DNA binding
GO:0043571	maintenance of CRISPR repeat elements
GO:0043590	bacterial nucleoid
GO:0043682	P-type divalent copper transporter activity
GO:0043708	cell adhesion involved in biofilm formation
GO:0043714	(R)-citramalate synthase activity
GO:0043737	deoxyribonuclease V activity
GO:0043743	LPPG:FO 2-phospho-L-lactate transferase activity
GO:0043752	adenosylcobinamide kinase activity
GO:0043772	acyl-phosphate glycerol-3-phosphate acyltransferase activity
GO:0043799	glycine oxidase activity
GO:0043811	phosphate:acyl-[acyl carrier protein] acyltransferase activity
GO:0043815	phosphoribosylglycinamide formyltransferase 2 activity
GO:0043828	tRNA 2-selenouridine synthase activity
GO:0043856	anti-sigma factor antagonist activity
GO:0043886	structural constituent of carboxysome shell
GO:0043908	Ser(Gly)-tRNA(Ala) hydrolase activity
GO:0043934	sporulation
GO:0043938	positive regulation of sporulation
GO:0043952	protein transport by the Sec complex
GO:0043953	protein transport by the Tat complex
GO:0044010	single-species biofilm formation
GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation
GO:0044038	cell wall macromolecule biosynthetic process
GO:0044183	protein folding chaperone
GO:0044205	'de novo' UMP biosynthetic process
GO:0044206	UMP salvage
GO:0044208	'de novo' AMP biosynthetic process
GO:0044209	AMP salvage
GO:0044210	'de novo' CTP biosynthetic process
GO:0044238	primary metabolic process
GO:0044272	sulfur compound biosynthetic process
GO:0044281	small molecule metabolic process
GO:0044355	clearance of foreign intracellular DNA
GO:0044550	secondary metabolite biosynthetic process
GO:0044689	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity
GO:0044718	siderophore transmembrane transport
GO:0045151	acetoin biosynthetic process
GO:0045174	glutathione dehydrogenase (ascorbate) activity
GO:0045229	external encapsulating structure organization
GO:0045252	oxoglutarate dehydrogenase complex
GO:0045254	pyruvate dehydrogenase complex
GO:0045259	proton-transporting ATP synthase complex
GO:0045271	respiratory chain complex I
GO:0045436	lycopene beta cyclase activity
GO:0045454	cell redox homeostasis
GO:0045493	xylan catabolic process
GO:0045547	ditrans,polycis-polyprenyl diphosphate synthase [(2E,6E)-farnesyl diphosphate specific] activity
GO:0045550	GO:0045550
GO:0045727	positive regulation of translation
GO:0045814	negative regulation of gene expression, epigenetic
GO:0045881	positive regulation of sporulation resulting in formation of a cellular spore
GO:0045892	negative regulation of DNA-templated transcription
GO:0045900	negative regulation of translational elongation
GO:0045910	negative regulation of DNA recombination
GO:0045936	negative regulation of phosphate metabolic process
GO:0046026	precorrin-4 C11-methyltransferase activity
GO:0046029	mannitol dehydrogenase activity
GO:0046040	IMP metabolic process
GO:0046047	TTP catabolic process
GO:0046052	UTP catabolic process
GO:0046058	cAMP metabolic process
GO:0046061	dATP catabolic process
GO:0046076	dTTP catabolic process
GO:0046081	dUTP catabolic process
GO:0046084	adenine biosynthetic process
GO:0046103	inosine biosynthetic process
GO:0046166	glyceraldehyde-3-phosphate biosynthetic process
GO:0046167	glycerol-3-phosphate biosynthetic process
GO:0046168	glycerol-3-phosphate catabolic process
GO:0046210	nitric oxide catabolic process
GO:0046316	gluconokinase activity
GO:0046348	amino sugar catabolic process
GO:0046349	amino sugar biosynthetic process
GO:0046365	monosaccharide catabolic process
GO:0046394	carboxylic acid biosynthetic process
GO:0046395	carboxylic acid catabolic process
GO:0046406	magnesium protoporphyrin IX methyltransferase activity
GO:0046408	chlorophyll synthetase activity
GO:0046417	chorismate metabolic process
GO:0046429	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity (ferredoxin)
GO:0046464	acylglycerol catabolic process
GO:0046467	GO:0046467
GO:0046473	phosphatidic acid metabolic process
GO:0046474	glycerophospholipid biosynthetic process
GO:0046491	L-methylmalonyl-CoA metabolic process
GO:0046493	lipid A metabolic process
GO:0046496	nicotinamide nucleotide metabolic process
GO:0046523	S-methyl-5-thioribose-1-phosphate isomerase activity
GO:0046608	carotenoid isomerase activity
GO:0046653	tetrahydrofolate metabolic process
GO:0046654	tetrahydrofolate biosynthetic process
GO:0046656	folic acid biosynthetic process
GO:0046677	response to antibiotic
GO:0046685	response to arsenic-containing substance
GO:0046813	receptor-mediated virion attachment to host cell
GO:0046819	protein secretion by the type V secretion system
GO:0046820	aminodeoxychorismate synthase activity
GO:0046854	phosphatidylinositol phosphate biosynthetic process
GO:0046872	metal ion binding
GO:0046873	metal ion transmembrane transporter activity
GO:0046906	tetrapyrrole binding
GO:0046914	transition metal ion binding
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism
GO:0046942	carboxylic acid transport
GO:0046961	proton-transporting ATPase activity, rotational mechanism
GO:0046983	protein dimerization activity
GO:0047100	glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) activity
GO:0047151	tRNA (uracil(54)-C5)-methyltransferase activity, 5,10-methylenetetrahydrofolate-dependent
GO:0047244	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase activity
GO:0047295	geranylgeranylglycerol-phosphate geranylgeranyltransferase activity
GO:0047298	(S)-3-amino-2-methylpropionate:2-oxoglutarate transaminase activity
GO:0047310	L-glutamine:scyllo-inositol transaminase activity
GO:0047324	phosphoenolpyruvate-glycerone phosphotransferase activity
GO:0047334	diphosphate-fructose-6-phosphate 1-phosphotransferase activity
GO:0047343	glucose-1-phosphate cytidylyltransferase activity
GO:0047360	undecaprenyl-phosphate galactose phosphotransferase activity
GO:0047372	monoacylglycerol lipase activity
GO:0047429	nucleoside triphosphate diphosphatase activity
GO:0047456	2-methylisocitrate dehydratase activity
GO:0047465	N-acylglucosamine-6-phosphate 2-epimerase activity
GO:0047470	(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity
GO:0047471	maltose alpha-D-glucosyltransferase activity
GO:0047480	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity
GO:0047527	2,3-dihydroxybenzoate-serine ligase activity
GO:0047545	(S)-2-hydroxyglutarate dehydrogenase activity
GO:0047560	3-dehydrosphinganine reductase activity
GO:0047605	acetolactate decarboxylase activity
GO:0047617	fatty acyl-CoA hydrolase activity
GO:0047661	amino-acid racemase activity
GO:0047663	aminoglycoside 6'-N-acetyltransferase activity
GO:0047689	aspartate racemase activity
GO:0047746	chlorophyllase activity
GO:0047936	glucose 1-dehydrogenase [NAD(P)+] activity
GO:0047964	glyoxylate reductase (NADH) activity
GO:0048029	monosaccharide binding
GO:0048034	heme O biosynthetic process
GO:0048038	quinone binding
GO:0048039	ubiquinone binding
GO:0048040	UDP-glucuronate decarboxylase activity
GO:0048307	ferredoxin-nitrite reductase activity
GO:0048472	threonine-phosphate decarboxylase activity
GO:0048476	Holliday junction resolvase complex
GO:0048500	signal recognition particle
GO:0048529	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity
GO:0048646	anatomical structure formation involved in morphogenesis
GO:0048869	cellular developmental process
GO:0050099	methylglutamate dehydrogenase activity
GO:0050118	N-acetyldiaminopimelate deacetylase activity
GO:0050136	NADH dehydrogenase (quinone) (non-electrogenic) activity
GO:0050178	phenylpyruvate tautomerase activity
GO:0050278	sedoheptulose-bisphosphatase activity
GO:0050307	sucrose-phosphate phosphatase activity
GO:0050311	sulfite reductase (ferredoxin) activity
GO:0050363	L-tryptophan dehydrogenase [NAD(P)+] activity
GO:0050385	ureidoglycolate lyase activity
GO:0050421	nitrite reductase (NO-forming) activity
GO:0050427	3'-phosphoadenosine 5'-phosphosulfate metabolic process
GO:0050511	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity
GO:0050515	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity
GO:0050518	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity
GO:0050532	2-phosphosulfolactate phosphatase activity
GO:0050545	sulfopyruvate decarboxylase activity
GO:0050560	aspartate-tRNA(Asn) ligase activity
GO:0050566	asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity
GO:0050567	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity
GO:0050570	4-hydroxythreonine-4-phosphate dehydrogenase activity
GO:0050577	GDP-L-fucose synthase activity
GO:0050580	2,5-didehydrogluconate reductase activity
GO:0050620	phycocyanobilin:ferredoxin oxidoreductase activity
GO:0050650	chondroitin sulfate proteoglycan biosynthetic process
GO:0050660	flavin adenine dinucleotide binding
GO:0050661	NADP binding
GO:0050667	homocysteine metabolic process
GO:0050794	regulation of cellular process
GO:0050797	thymidylate synthase (FAD) activity
GO:0050821	protein stabilization
GO:0050896	response to stimulus
GO:0050897	cobalt ion binding
GO:0050992	dimethylallyl diphosphate biosynthetic process
GO:0051060	pullulanase activity
GO:0051073	adenosylcobinamide-GDP ribazoletransferase activity
GO:0051075	S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity
GO:0051082	GO:0051082
GO:0051083	'de novo' cotranslational protein folding
GO:0051087	protein-folding chaperone binding
GO:0051116	cobaltochelatase activity
GO:0051117	ATPase binding
GO:0051156	glucose 6-phosphate metabolic process
GO:0051205	protein insertion into membrane
GO:0051213	dioxygenase activity
GO:0051258	protein polymerization
GO:0051266	sirohydrochlorin ferrochelatase activity
GO:0051276	chromosome organization
GO:0051287	NAD binding
GO:0051301	cell division
GO:0051304	chromosome separation
GO:0051453	regulation of intracellular pH
GO:0051484	GO:0051484
GO:0051500	D-tyrosyl-tRNA(Tyr) deacylase activity
GO:0051536	iron-sulfur cluster binding
GO:0051537	2 iron, 2 sulfur cluster binding
GO:0051538	3 iron, 4 sulfur cluster binding
GO:0051539	4 iron, 4 sulfur cluster binding
GO:0051603	GO:0051603
GO:0051604	protein maturation
GO:0051607	defense response to virus
GO:0051716	cellular response to stimulus
GO:0051723	protein methylesterase activity
GO:0051745	4-hydroxy-3-methylbut-2-enyl diphosphate reductase activity
GO:0051782	negative regulation of cell division
GO:0051920	peroxiredoxin activity
GO:0051991	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity
GO:0051992	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity
GO:0051996	squalene synthase [NAD(P)H] activity
GO:0051998	protein carboxyl O-methyltransferase activity
GO:0052381	tRNA dimethylallyltransferase activity
GO:0052592	oxidoreductase activity, acting on CH or CH2 groups, with an iron-sulfur protein as acceptor
GO:0052624	2-phytyl-1,4-naphthoquinone methyltransferase activity
GO:0052689	carboxylic ester hydrolase activity
GO:0052693	epoxyqueuosine reductase activity
GO:0052699	ergothioneine biosynthetic process
GO:0052706	L-histidine N(alpha)-methyltransferase activity
GO:0052717	tRNA-specific adenosine-34 deaminase activity
GO:0052834	inositol monophosphate phosphatase activity
GO:0052855	ADP-dependent NAD(P)H-hydrate dehydratase activity
GO:0052856	NAD(P)HX epimerase activity
GO:0052906	tRNA (guanine(37)-N1)-methyltransferase activity
GO:0052908	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity
GO:0052913	16S rRNA (guanine(966)-N(2))-methyltransferase activity
GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing
GO:0055070	copper ion homeostasis
GO:0055085	transmembrane transport
GO:0055087	Ski complex
GO:0055129	L-proline biosynthetic process
GO:0060089	molecular transducer activity
GO:0060590	ATPase regulator activity
GO:0061522	1,4-dihydroxy-2-naphthoyl-CoA thioesterase activity
GO:0061599	molybdopterin molybdotransferase activity
GO:0061603	molybdenum cofactor guanylyltransferase activity
GO:0061621	canonical glycolysis
GO:0061710	L-threonylcarbamoyladenylate synthase activity
GO:0061711	tRNA N(6)-L-threonylcarbamoyladenine synthase activity
GO:0061783	peptidoglycan muralytic activity
GO:0061798	GTP 3',8'-cyclase activity
GO:0061799	cyclic pyranopterin monophosphate synthase activity
GO:0065002	intracellular protein transmembrane transport
GO:0065003	protein-containing complex assembly
GO:0065008	regulation of biological quality
GO:0070006	metalloaminopeptidase activity
GO:0070040	rRNA (adenine(2503)-C2-)-methyltransferase activity
GO:0070041	rRNA (uridine-C5-)-methyltransferase activity
GO:0070042	rRNA (uridine-N3-)-methyltransferase activity
GO:0070043	rRNA (guanine-N7-)-methyltransferase activity
GO:0070069	cytochrome complex
GO:0070095	fructose-6-phosphate binding
GO:0070180	large ribosomal subunit rRNA binding
GO:0070181	small ribosomal subunit rRNA binding
GO:0070204	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity
GO:0070284	phosphomethylpyrimidine synthase activity
GO:0070301	cellular response to hydrogen peroxide
GO:0070401	NADP+ binding
GO:0070402	NADPH binding
GO:0070403	NAD+ binding
GO:0070475	rRNA base methylation
GO:0070478	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay
GO:0070497	6-carboxytetrahydropterin synthase activity
GO:0070566	adenylyltransferase activity
GO:0070626	(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity
GO:0070677	rRNA (cytosine-2'-O-ribose)-methyltransferase activity
GO:0070681	glutaminyl-tRNAGln biosynthesis via transamidation
GO:0070733	AMPylase activity
GO:0070814	hydrogen sulfide biosynthetic process
GO:0070818	protoporphyrinogen oxidase activity
GO:0070929	trans-translation
GO:0070930	trans-translation-dependent protein tagging
GO:0070991	medium-chain fatty acyl-CoA dehydrogenase activity
GO:0071160	cyanophycin synthetase activity (L-aspartate-adding)
GO:0071161	cyanophycin synthetase activity (L-arginine-adding)
GO:0071266	'de novo' L-methionine biosynthetic process
GO:0071269	L-homocysteine biosynthetic process
GO:0071281	cellular response to iron ion
GO:0071424	rRNA (cytosine-N4-)-methyltransferase activity
GO:0071500	cellular response to nitrosative stress
GO:0071513	phosphopantothenoylcysteine decarboxylase complex
GO:0071554	cell wall organization or biogenesis
GO:0071555	cell wall organization
GO:0071692	protein localization to extracellular region
GO:0071705	nitrogen compound transport
GO:0071766	Actinobacterium-type cell wall biogenesis
GO:0071770	DIM/DIP cell wall layer assembly
GO:0071771	aldehyde oxygenase (deformylating) activity
GO:0071944	cell periphery
GO:0071949	FAD binding
GO:0071972	peptidoglycan L,D-transpeptidase activity
GO:0072330	monocarboxylic acid biosynthetic process
GO:0072341	modified amino acid binding
GO:0072344	rescue of stalled cytosolic ribosome
GO:0072522	purine-containing compound biosynthetic process
GO:0072593	reactive oxygen species metabolic process
GO:0080120	CAAX-box protein maturation
GO:0080153	negative regulation of reductive pentose-phosphate cycle
GO:0090071	negative regulation of ribosome biogenesis
GO:0090471	9,15,9'-tri-cis-zeta-carotene isomerase activity
GO:0090529	cell septum assembly
GO:0090609	single-species submerged biofilm formation
GO:0090729	toxin activity
GO:0097167	circadian regulation of translation
GO:0097173	N-acetylmuramic acid catabolic process
GO:0097175	1,6-anhydro-N-acetyl-beta-muramic acid catabolic process
GO:0097268	cytoophidium
GO:0097363	protein O-acetylglucosaminyltransferase activity
GO:0097367	carbohydrate derivative binding
GO:0098046	type V protein secretion system complex
GO:0098552	side of membrane
GO:0098590	plasma membrane region
GO:0098719	sodium ion import across plasma membrane
GO:0098772	molecular function regulator activity
GO:0098776	protein transport across the cell outer membrane
GO:0098796	membrane protein complex
GO:0099621	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase activity
GO:0101006	protein histidine phosphatase activity
GO:0102067	geranylgeranyl diphosphate reductase activity
GO:0102559	peptide chain release factor N(5)-glutamine methyltransferase activity
GO:0103012	ferredoxin-thioredoxin reductase activity
GO:0103016	tRNA-uridine 2-sulfurtransferase activity
GO:0103039	protein methylthiotransferase activity
GO:0103068	GO:0103068
GO:0103117	UDP-3-O-acyl-N-acetylglucosamine deacetylase activity
GO:0103118	UDP-3-O-[(3R)-3-hydroxyacyl]-glucosamine N-acyltransferase activity
GO:0106026	Gly-tRNA(Ala) deacylase activity
GO:0106141	flavin prenyltransferase activity
GO:0106300	protein-DNA covalent cross-linking repair
GO:0106310	protein serine kinase activity
GO:0106312	methylenetetrahydrofolate reductase (NADH) activity
GO:0106339	tRNA (cytidine(32)-2'-O-ribose)-methyltransferase activity
GO:0106408	diadenylate cyclase activity
GO:0106430	dihydroorotate dehydrogenase (quinone) activity
GO:0110001	toxin-antitoxin complex
GO:0110051	metabolite repair
GO:0110102	ribulose bisphosphate carboxylase complex assembly
GO:0110142	ubiquinone biosynthesis complex
GO:0110153	RNA NAD-cap (NMN-forming) hydrolase activity
GO:0110154	RNA decapping
GO:0110165	cellular anatomical structure
